ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
5166b	1	0	1	1	0	1	0	0	0	B
5167a	0	0	1	0	0	1	0	0	0	B
5167b	0	0	1	0	0	1	0	0	0	B
5169a	0	0	1	0	0	1	1	0	0	B
5171a	1	0	1	0	0	0	0	1	0	B
5175a	1	0	1	0	0	1	0	0	0	B
5175b	1	0	1	1	0	1	0	0	0	B
5176a	0	0	1	0	0	1	0	0	0	B
5176b	0	0	1	0	0	1	0	0	0	B
5177a	1	0	1	1	0	1	0	0	0	B
5177b	1	0	1	1	0	1	0	0	0	B
5178a	1	0	1	0	0	1	0	0	0	B
5186a	1	0	1	0	0	1	0	0	0	DL
5186b	1	0	1	0	0	1	0	0	0	DL
5187a	1	0	1	0	0	0	0	0	1	B
5189a	1	0	1	0	0	0	0	0	1	B
5191a	1	0	1	0	0	0	0	0	1	B
5195a	1	0	1	0	0	0	0	1	0	S
5195b	1	0	1	0	0	0	1	0	0	DL
5197a	1	0	1	0	0	1	0	0	0	B
5198a	0	0	1	0	0	0	1	1	0	N
5199a	0	0	1	1	0	0	0	1	0	DL
5201a	0	0	1	0	0	1	0	0	0	B
5201b	0	0	1	0	0	1	0	0	0	B
5204a	1	0	1	1	0	1	0	0	0	B
5204b	1	0	1	1	0	1	0	0	0	B
5208a	0	0	1	0	0	1	0	1	0	B
5212a	0	0	1	0	0	1	1	0	0	DL
5215a	1	0	1	0	0	1	0	0	0	B
5216a	1	0	1	0	0	1	0	0	0	B
5219a	0	0	1	0	0	1	0	1	0	B
5220a	1	0	1	1	0	1	0	0	0	DL
5220b	0	0	1	1	0	1	0	0	0	DL
5223a	0	0	1	0	0	1	0	0	0	B
5225a	0	0	1	0	0	1	0	1	0	DL
5226a	1	0	1	1	0	1	0	0	0	B
5227a	0	0	1	0	0	1	0	0	0	DL
5231a	0	0	1	1	0	1	0	0	0	DL
5231b	0	0	1	1	0	1	0	0	0	DL
5232a	0	0	1	0	0	0	1	1	0	B
5234a	1	0	1	0	0	1	0	0	0	B
5236a	0	0	1	0	0	1	1	1	0	B
5238a	1	0	1	1	0	1	0	0	0	B
5238b	1	0	1	1	0	1	0	0	0	B
5239a	1	0	1	0	0	1	0	0	0	B
5242a	0	0	1	0	0	0	0	1	0	B
5244a	0	0	1	1	0	0	0	1	0	B
5246a	0	0	1	0	0	1	0	0	0	B
5246b	0	0	1	0	0	1	0	0	0	B
5247a	0	0	1	0	0	1	0	0	1	B
5247b	0	0	1	0	0	1	0	0	1	B
5248a	0	0	1	0	0	1	0	0	0	B
5248b	0	0	1	0	0	1	0	0	0	B
5249a	0	0	1	1	0	1	0	0	0	B
5249b	1	0	1	1	0	1	1	0	0	B
5251a	0	0	1	1	0	1	1	0	0	DL
5253a	0	0	1	0	0	1	0	0	0	B
5254a	0	0	1	0	0	1	0	1	0	B
5258a	1	0	1	1	0	1	0	0	0	B
5258b	1	0	1	1	0	1	0	0	0	B
5260a	1	0	1	1	0	1	0	1	0	DL
5260b	1	0	1	1	0	1	1	0	0	S
5261a	0	0	1	0	0	1	0	1	0	B
5262a	0	0	1	1	0	1	0	1	0	S
5263a	0	0	1	0	0	1	0	1	0	B
5264a	0	0	1	0	0	1	0	1	0	B
5267a	1	0	1	1	0	1	1	0	0	B
5267b	0	0	1	1	0	1	0	0	0	B
5269a	0	0	1	1	0	1	0	0	0	N
5269b	1	0	1	1	0	1	1	0	0	N
5276a	0	0	1	0	0	1	0	0	1	B
5276b	0	0	1	0	0	1	0	0	1	B
5277a	0	0	1	0	0	1	1	0	0	DL
5277b	0	0	1	0	0	1	0	1	0	N
5278a	0	0	1	0	0	1	0	1	1	B
5282a	0	0	1	0	0	1	0	0	0	N
5282b	0	0	1	0	0	1	0	1	0	B
5288a	0	0	1	0	0	1	1	0	0	B
5288b	0	0	1	0	0	1	0	0	0	DL
5291a	0	0	1	0	0	1	0	0	0	DL
5294a	1	0	1	1	0	1	0	0	0	B
5294b	1	0	1	1	0	1	0	0	0	B
5296a	1	0	1	0	0	0	0	0	1	B
5298a	1	0	1	0	0	1	0	0	0	B
5303a	1	0	1	1	0	1	0	0	0	B
5303b	1	0	1	1	0	1	0	0	0	B
5304a	0	0	1	0	0	1	0	0	0	B
5304b	0	0	1	0	0	1	0	0	0	B
5306a	0	0	1	0	0	1	0	0	0	B
5306b	0	0	1	0	0	1	0	0	0	B
5311a	0	0	1	0	0	1	0	0	0	B
5311b	0	0	1	0	0	1	0	0	0	B
5313a	0	0	1	0	0	1	0	1	0	DL
5314a	0	0	1	0	0	1	0	1	1	B
5317a	0	0	1	0	0	1	0	1	0	DL
5318a	0	0	1	0	0	1	0	0	0	B
5318b	0	0	1	0	0	1	0	0	0	B
5319a	1	0	1	1	0	1	0	0	0	B
5319b	1	0	1	1	0	1	0	0	0	B
5321a	1	0	1	1	0	1	0	0	0	B
5321b	1	0	1	1	0	1	0	0	0	B
5324a	0	0	1	0	0	1	0	1	0	DL
5325a	1	0	1	1	0	1	0	1	0	DL
5327a	1	0	1	0	0	1	0	0	0	DL
5327b	1	0	1	0	0	1	0	0	0	DL
5334a	0	0	1	0	0	1	0	0	1	B
5334b	0	0	1	0	0	1	0	0	1	B
5338a	0	0	1	0	0	1	0	1	0	B
5340a	1	0	1	0	0	1	0	0	0	B
5341a	0	0	1	1	0	1	0	0	0	B
5342a	1	0	1	0	0	1	0	0	0	B
5347a	0	0	1	0	0	1	0	0	0	B
5347b	0	0	1	0	0	1	0	0	0	B
5348a	0	0	1	0	0	1	0	0	1	B
5348b	0	0	1	0	0	1	0	0	1	B
5350a	0	0	1	0	0	1	0	0	0	B
5351a	0	0	1	0	0	1	0	0	0	B
5356a	0	0	1	0	0	1	0	0	0	B
5356b	0	0	1	0	0	1	0	0	0	B
5357a	1	0	1	1	0	1	0	0	0	B
5357b	1	0	1	0	0	1	0	0	0	B
5358a	0	0	1	0	0	1	1	0	0	DL
5358b	0	0	1	0	0	1	0	1	0	B
5359a	1	0	1	1	0	1	1	0	0	DL
5359b	0	0	1	1	0	1	0	1	0	DL
5361a	1	0	1	1	0	1	0	1	0	B
5361b	1	0	1	1	0	1	1	0	0	B
5362a	0	0	1	0	0	1	0	1	0	B
5369a	1	0	1	0	0	1	0	0	0	B
5370a	1	0	1	1	0	1	0	0	0	B
5372a	0	0	1	0	0	1	0	1	0	B
5376a	1	0	1	0	0	0	0	0	1	B
5377a	1	0	1	0	0	0	0	0	1	B
5378a	1	0	1	0	0	0	0	0	1	B
5379a	0	0	1	1	0	0	0	0	1	B
5380a	1	0	1	0	0	0	0	0	1	B
5383a	0	0	1	0	0	1	0	0	0	B
5383b	0	0	1	0	0	1	0	0	0	B
5385a	0	0	1	0	0	1	0	0	0	B
5387a	0	0	1	0	0	1	0	0	0	B
5389a	0	0	1	0	0	1	0	0	0	B
5391a	1	0	1	0	0	1	0	0	0	B
5391b	1	0	1	0	0	1	0	0	0	DL
5393a	1	0	1	1	0	1	0	0	0	B
5393b	1	0	1	1	0	1	0	0	0	B
5395a	0	0	1	1	0	1	1	0	0	B
5397a	1	0	1	0	0	0	0	1	0	N
5397b	1	0	1	0	0	0	1	0	0	N
5398a	0	0	1	0	0	1	1	0	0	N
5399a	0	0	1	0	0	1	0	0	0	DL
5399b	0	0	1	0	0	1	0	0	0	B
5401a	0	0	1	0	0	1	0	0	0	B
5401b	0	0	1	0	0	1	0	0	0	B
5404a	1	0	1	1	0	1	0	0	0	B
5405a	1	0	1	0	0	1	0	0	0	B
5406a	0	0	1	0	0	1	1	0	0	B
5407a	1	0	1	0	0	1	0	0	0	B
5409a	1	0	1	1	0	1	0	0	0	B
5409b	1	0	1	1	0	1	0	0	0	B
5411a	1	0	1	1	0	1	0	0	0	B
5411b	0	0	1	1	0	1	0	0	0	B
5415a	1	0	1	0	0	1	0	0	0	DL
5419a	0	0	1	0	0	1	0	0	0	DL
5423a	0	0	0	0	0	0	0	0	0	B
5426a	0	0	1	0	0	1	0	1	0	B
5427a	1	0	1	0	0	1	0	0	0	B
5427b	1	0	1	1	0	1	0	0	0	B
5429a	1	0	1	1	0	1	0	0	0	B
5429b	1	0	1	1	0	1	0	0	0	B
5432a	0	0	1	0	0	1	0	0	0	B
5432b	0	0	1	0	0	1	0	0	0	B
5434a	0	0	1	0	0	1	0	1	0	B
5435a	0	0	1	0	0	1	0	0	0	S
5436a	1	0	1	0	0	1	0	0	0	B
5437a	0	0	1	0	0	1	0	0	0	B
5437b	0	0	1	0	0	1	0	0	0	B
5439a	1	0	1	0	0	1	0	0	0	B
5440a	1	0	1	0	0	1	0	0	0	B
5443a	1	0	1	0	0	1	0	0	0	B
5446a	1	0	1	0	0	1	0	0	0	B
5446b	1	0	1	0	0	1	0	0	0	B
5447a	1	0	1	1	0	1	0	0	0	B
5447b	1	0	1	1	0	1	0	0	0	B
5449a	0	0	1	1	0	1	0	0	0	B
5455a	0	0	1	0	0	1	0	0	0	B
5455b	0	0	1	0	0	1	0	0	0	B
5456a	0	0	1	0	0	1	0	0	1	B
5456b	0	0	1	0	0	1	0	0	1	B
5457a	0	0	1	0	0	1	0	0	1	N
5458a	0	0	1	0	0	1	0	0	0	B
5458b	0	0	1	0	0	1	0	0	0	B
5459a	0	0	1	0	0	1	1	0	1	DL
5460a	1	0	1	1	0	1	0	0	1	DL
5462a	0	0	1	0	0	1	0	0	0	DL
5463a	1	0	1	1	0	1	0	0	0	B
5463b	1	0	1	0	0	1	0	0	0	B
5464a	0	0	1	0	0	1	0	0	0	B
5464b	0	0	1	0	0	1	0	0	0	B
5466a	0	0	1	0	0	1	0	1	0	DL
5466b	0	0	1	0	0	1	1	0	0	DL
5467a	1	0	1	1	0	0	0	1	0	N
5467b	0	0	1	1	0	0	1	0	0	DL
5468a	0	0	1	0	0	1	0	1	0	B
5471a	0	0	1	0	0	1	0	1	0	B
5474a	1	0	1	1	0	1	0	0	0	B
5474b	1	0	1	1	0	1	0	0	0	B
5476a	1	0	1	0	0	1	0	0	0	B
5477a	1	0	1	0	0	1	0	0	0	B
5478a	1	0	1	0	0	1	0	0	0	B
5480a	0	0	1	0	0	1	0	1	0	B
5483a	0	0	1	0	0	1	0	0	1	B
5483b	0	0	1	0	0	1	0	0	1	B
5487a	0	0	1	0	0	1	1	1	0	B
5489a	0	0	1	0	0	1	1	0	0	B
5489b	0	0	1	0	0	1	0	1	0	B
5491a	0	0	1	0	0	1	0	0	0	B
5491b	0	0	1	0	0	1	0	0	0	B
5492a	1	0	1	1	0	1	0	0	0	B
5492b	1	0	1	1	0	1	0	0	0	B
5495a	0	0	1	0	0	0	1	0	1	B
5496a	1	0	1	1	0	0	0	0	1	B
5497a	0	0	1	0	0	1	0	0	1	B
5500a	0	0	1	0	0	1	0	1	0	B
5501a	1	0	1	0	0	1	0	0	0	B
5501b	1	0	1	0	0	1	0	0	0	B
5502a	1	0	1	0	0	0	1	0	0	B
5503a	1	0	1	0	0	0	0	1	0	B
5504a	1	0	1	0	0	1	0	0	0	B
5505a	1	0	1	0	0	0	1	0	0	B
5507a	0	0	1	0	0	1	0	0	0	B
5507b	0	0	1	0	0	1	0	0	0	B
5510a	0	0	1	0	0	1	0	0	1	B
5510b	0	0	1	0	0	1	0	0	1	B
5512a	0	0	1	0	0	1	0	0	1	B
5513a	0	0	1	0	0	1	0	0	0	B
5514a	0	0	1	1	0	1	0	0	0	B
5518a	0	0	1	0	0	1	1	0	0	DL
5520a	0	0	1	0	0	1	0	1	0	B
5521a	1	0	1	0	0	1	0	0	0	B
5521b	0	0	1	0	0	1	0	0	0	N
5522a	0	0	1	0	0	1	0	0	0	B
5523a	0	0	1	1	0	1	0	0	0	B
5525a	0	0	1	0	0	1	1	0	0	B
5525b	0	0	1	0	0	1	0	1	0	B
5526a	1	0	1	1	0	1	0	0	0	B
5526b	1	0	1	0	0	1	0	0	0	B
5530a	0	0	1	1	0	1	0	0	0	B
5531a	0	0	1	0	0	1	1	0	0	B
5532a	1	0	1	1	0	1	0	0	0	B
5533a	0	0	1	0	0	1	0	0	0	B
5534a	0	0	1	0	0	1	0	1	0	B
5535a	1	0	1	1	0	1	0	0	0	B
5535b	1	0	1	1	0	1	0	0	0	B
5537a	0	0	1	0	0	1	0	1	0	DL
5537b	0	0	1	0	0	1	1	0	0	N
5538a	1	0	1	0	0	1	0	0	0	B
5545a	0	0	1	0	0	1	0	1	0	B
5546a	1	0	1	1	0	1	0	0	0	B
5546b	1	0	1	1	0	1	0	0	0	B
5548a	1	0	1	0	0	1	0	0	0	B
5549a	1	0	1	0	0	1	0	0	0	B
5552a	0	0	1	0	0	1	0	0	0	B
5553a	0	0	1	0	0	1	0	0	1	B
5553b	0	0	1	0	0	1	0	0	1	B
5554a	0	0	1	0	1	1	0	1	0	B
5555a	0	0	1	0	1	1	1	0	0	N
5555b	0	0	1	0	1	1	0	1	0	DL
5556a	0	0	1	0	0	0	0	1	0	B
5558a	1	0	1	0	0	0	0	1	0	B
5560a	1	0	1	0	0	0	0	1	0	B
5561a	0	0	1	0	0	1	0	0	0	B
5561b	0	0	1	0	0	1	0	0	0	B
5563a	0	0	1	0	0	1	0	0	0	DL
5565a	1	0	1	0	0	1	0	0	0	B
5568a	1	0	1	0	0	1	0	0	0	DL
5568b	1	0	1	1	0	1	0	0	0	DL
5569a	1	0	1	0	0	1	0	0	0	DL
5575a	0	0	1	0	0	1	0	1	1	B
5580a	1	0	1	1	0	1	0	0	0	B
5580b	0	0	1	1	0	1	0	0	0	B
5582a	0	0	1	0	0	1	0	0	0	B
5584a	1	0	1	0	0	1	0	0	0	B
5586a	1	0	1	0	0	1	0	0	0	B
5587a	1	0	1	0	0	1	0	0	0	B
5591a	1	0	1	1	0	1	0	0	0	B
5591b	1	0	1	1	0	1	0	0	0	B
5593a	1	0	1	1	0	1	0	1	0	DL
5595a	0	0	1	0	0	1	0	0	0	B
5602a	0	0	1	1	0	1	0	0	0	B
5604a	1	0	1	0	0	1	0	0	0	B
5607a	1	0	1	1	0	1	0	0	0	B
5607b	1	0	1	1	0	1	0	0	0	B
5608a	0	0	1	0	0	1	0	0	0	B
5609a	1	0	1	0	0	1	0	0	0	DL
5610a	0	0	1	0	0	0	0	1	0	B
5612a	1	0	1	0	0	1	0	0	0	B
5613a	1	0	1	0	0	1	0	0	0	B
5614a	1	0	1	0	0	1	0	0	0	B
5615a	0	0	1	0	0	1	0	0	0	B
5615b	0	0	1	0	0	1	0	0	0	B
5617a	0	0	1	0	0	1	1	0	0	B
5617b	0	0	1	0	0	1	0	1	0	B
5618a	0	0	1	0	0	1	0	0	1	B
5618b	0	0	1	0	0	1	0	0	1	B
5619a	0	0	1	0	0	1	1	1	0	B
5620a	0	0	1	0	0	1	0	1	1	B
5621a	0	0	1	0	0	1	0	1	0	B
5623a	0	0	1	0	0	1	0	1	0	B
5624a	0	0	1	0	0	1	0	0	0	B
5624b	0	0	1	0	0	1	0	0	0	B
5627a	1	0	1	1	0	1	0	0	0	B
5627b	0	0	1	1	0	1	0	0	0	B
5632a	1	0	1	0	0	0	0	1	0	B
5633a	0	0	1	0	0	1	0	0	0	B
5633b	0	0	1	0	0	1	0	0	0	B
5634a	0	0	1	0	0	1	0	0	0	B
5637a	1	0	1	0	0	1	0	0	0	B
5640a	1	0	1	0	0	1	0	0	0	B
5641a	1	0	1	0	0	1	0	0	0	DL
5642a	0	0	1	0	0	1	0	0	0	B
5642b	0	0	1	0	0	1	0	0	0	DL
5643a	0	0	0	0	0	0	0	0	0	DL
5643b	0	0	0	0	0	0	0	0	0	DL
5645a	1	0	1	1	0	1	0	0	0	B
5645b	1	0	1	1	0	1	0	0	0	B
5646a	0	0	1	0	0	1	0	0	0	B
5647a	0	0	1	1	0	1	1	0	0	B
5647b	1	0	1	1	0	1	1	1	0	B
5651a	0	0	1	0	0	1	0	0	0	B
5653a	0	0	1	0	0	1	0	1	0	B
5656a	0	0	1	1	0	1	0	0	0	B
5659a	0	0	1	0	0	1	0	0	0	B
5663a	0	0	1	0	0	1	0	0	0	B
5664a	1	0	1	0	0	1	0	0	0	B
5668a	1	0	1	0	0	1	0	0	0	B
5671a	0	0	1	0	0	1	0	1	0	B
5676a	0	0	1	0	0	1	0	0	0	B
5677a	0	0	1	0	0	1	0	0	0	B
5677b	0	0	1	0	0	1	0	0	0	B
5678a	0	0	1	0	0	1	1	0	0	S
5678b	0	0	1	0	0	1	0	1	0	B
5679a	0	0	1	0	0	1	0	0	1	B
5679b	0	0	1	0	0	1	0	0	1	B
5680a	0	0	1	0	0	1	0	0	0	B
5680b	0	0	1	0	0	1	0	0	0	B
5683a	1	0	1	1	0	1	0	0	0	B
5691a	0	0	1	0	0	1	1	0	0	B
5693a	0	0	1	0	0	1	0	0	0	B
5694a	0	0	1	1	0	1	0	0	0	B
5695a	0	0	1	0	0	1	0	0	0	B
5696a	0	0	1	0	0	1	0	0	0	B
5696b	0	0	1	0	0	1	0	0	0	B
5697a	0	0	1	1	0	1	0	0	0	B
5697b	0	0	1	1	0	1	0	0	0	B
5701a	1	0	1	0	0	1	0	0	0	DL
5710a	0	0	1	1	0	1	0	0	0	B
5710b	0	0	1	0	0	1	0	1	0	B
5712a	1	0	1	0	0	1	0	0	0	DL
5725a	0	0	1	0	0	1	0	0	0	B
5725b	0	0	1	0	0	1	0	0	0	B
5728a	0	0	1	1	0	1	0	0	0	B
5732a	0	0	1	0	0	1	0	0	0	S
5733a	0	0	1	0	0	1	0	1	0	DL
5736a	0	0	1	0	0	0	1	0	1	DL
5737a	1	0	1	0	0	0	0	0	1	B
5739a	1	0	1	0	0	0	0	0	1	B
5740a	0	0	1	0	0	0	1	0	1	DL
5741a	0	0	1	0	0	1	0	1	0	B
5742a	1	0	1	1	0	1	0	0	0	B
5742b	1	0	1	1	0	1	0	0	0	B
5744a	1	0	1	1	0	1	0	0	0	B
5744b	1	0	1	0	0	1	0	0	0	B
5749a	0	0	1	0	0	1	0	1	0	DL
5750a	0	0	1	0	0	1	0	0	0	DL
5750b	0	0	1	0	0	1	0	0	0	DL
5751a	0	0	1	1	0	1	0	0	0	B
5751b	0	0	1	1	0	1	0	0	0	B
5752a	0	0	1	0	0	1	0	1	0	B
5753a	1	0	1	1	0	1	0	0	0	B
5753b	1	0	1	0	0	1	0	0	0	B
5755a	1	0	1	0	0	1	0	0	0	B
5756a	0	0	0	0	0	0	0	0	0	B
5758a	1	0	1	0	0	1	0	0	0	B
5761a	0	0	1	0	0	1	0	0	0	B
5762a	0	0	1	0	0	1	0	0	0	B
5762b	0	0	1	0	0	1	0	0	0	B
5764a	1	0	1	0	0	1	0	0	0	B
5765a	1	0	1	0	0	0	0	0	1	B
5768a	1	0	1	0	0	1	0	0	0	B
5770a	0	0	1	0	0	1	0	0	0	B
5770b	0	0	1	0	0	1	0	0	0	B
5772a	0	0	1	0	0	1	0	1	0	B
5773a	1	0	1	1	0	1	0	0	0	B
5773b	1	0	1	0	0	1	0	0	0	B
5776a	0	0	1	0	0	1	0	0	0	B
5777a	1	0	1	1	0	1	0	0	0	B
5777b	1	0	1	1	0	1	0	0	0	B
5779a	0	0	1	0	0	1	1	0	0	B
5779b	0	0	1	0	0	1	0	1	0	B
5788a	0	0	1	0	0	1	0	0	0	B
5788b	0	0	1	0	0	1	0	0	0	B
5791a	0	0	1	0	0	1	0	0	1	B
5791b	0	0	1	0	0	1	0	0	1	B
5792a	0	0	1	0	0	1	1	0	0	DL
5792b	0	0	1	0	0	1	0	1	0	B
5794a	0	0	1	0	0	1	0	1	0	B
5794b	0	0	1	0	0	1	1	0	0	DL
5797a	0	0	1	0	0	1	0	1	0	B
5801a	1	0	1	0	0	1	0	0	0	B
5810a	1	0	1	0	0	1	0	0	0	B
5811a	1	0	1	0	0	0	1	0	0	B
5812a	1	0	1	0	0	1	0	0	0	B
5813a	1	0	1	0	0	0	0	0	1	B
5815a	0	0	1	0	0	1	1	0	0	S
5815b	0	0	1	0	0	1	0	1	0	B
5816a	0	0	1	0	0	1	0	0	1	B
5816b	0	0	1	0	0	1	0	0	1	B
5819a	1	0	1	0	0	1	0	0	0	B
5820a	1	0	1	0	0	1	0	0	0	B
5821a	0	0	1	0	0	0	1	0	0	B
5822a	1	0	1	0	0	0	0	0	1	B
5823a	1	0	1	0	0	1	0	0	0	B
5824a	0	0	1	0	0	1	0	0	0	B
5824b	0	0	1	0	0	1	0	0	0	B
5825a	0	0	1	0	0	1	0	0	1	B
5825b	0	0	1	0	0	1	0	0	1	S
5828a	0	0	1	0	0	1	0	0	0	B
5829a	0	0	1	1	0	1	0	0	0	B
5834a	1	0	1	1	0	1	0	0	0	B
5834b	1	0	1	0	0	1	0	0	0	B
5835a	0	0	1	0	0	1	0	0	0	B
5835b	0	0	1	0	0	1	0	0	0	B
5839a	1	0	1	0	0	1	0	0	0	B
5841a	1	0	1	0	0	1	0	0	0	B
5842a	0	0	1	0	0	1	0	1	0	B
5845a	0	0	1	1	0	1	0	0	0	B
5845b	1	0	1	1	0	1	0	0	0	B
5847a	1	0	1	1	0	1	0	0	0	B
5847b	0	0	1	1	0	1	0	0	0	B
5851a	0	0	1	0	0	1	0	0	0	B
5851b	0	0	1	0	0	1	0	0	0	B
5852a	0	0	1	0	0	1	0	0	1	B
5852b	0	0	1	0	0	1	0	0	1	B
5853a	0	0	1	0	0	1	0	1	0	B
5855a	1	0	1	0	0	1	0	1	0	DL
5857a	1	0	1	0	0	1	0	0	0	B
5859a	1	0	1	0	0	1	0	0	0	S
5860a	0	0	1	0	0	1	0	0	0	DL
5861a	0	0	1	1	0	1	0	0	0	B
5861b	0	0	1	1	0	1	0	0	0	B
5864a	1	0	1	0	0	1	0	0	0	DL
5865a	1	0	1	0	0	1	0	0	1	S
5867a	0	0	1	1	0	1	0	0	0	DL
5867b	0	0	1	1	0	1	0	0	0	B
5875a	0	0	1	0	0	1	0	0	0	B
5875b	0	0	1	0	0	1	0	0	0	B
5876a	1	0	1	0	0	0	0	1	0	N
5879a	0	0	1	0	0	1	0	0	0	B
5882a	1	0	1	0	0	1	0	0	0	B
5883a	1	0	1	0	0	1	0	0	0	B
5885a	1	0	1	0	0	1	0	0	0	B
5886a	1	0	1	0	0	0	1	0	0	B
5887a	0	0	1	0	0	1	0	0	0	B
5890a	0	0	1	0	0	1	0	0	1	DL
5894a	1	0	1	0	0	0	1	0	0	B
5895a	0	0	1	0	0	0	1	1	0	B
5898a	0	0	1	0	0	1	0	1	0	DL
5899a	1	0	1	1	0	1	0	0	0	B
5899b	1	0	1	1	0	1	0	0	0	B
5900a	0	0	1	0	0	1	0	1	0	B
5901a	0	0	1	1	0	1	1	0	0	DL
5902a	0	0	1	0	0	1	1	1	0	DL
5905a	0	0	1	0	0	1	0	0	0	B
5905b	0	0	1	0	0	1	0	0	0	B
5906a	0	0	1	1	0	1	0	0	0	B
5906b	1	0	1	1	0	1	0	0	0	B
5907a	0	0	1	0	0	1	0	0	0	B
5911a	0	0	1	0	0	1	1	1	0	B
5918a	0	0	0	0	0	0	0	0	0	B
5919a	0	0	0	0	0	0	0	0	0	B
5922a	0	0	0	0	0	0	0	0	0	B
5923a	0	0	1	0	0	1	0	1	0	B
5928a	0	0	1	0	0	1	0	1	0	B
5931a	0	0	1	0	0	1	0	1	0	B
5936a	1	0	1	0	0	0	0	1	0	S
5937a	0	0	1	1	0	1	1	0	0	B
5937b	1	0	1	1	0	1	0	1	0	B
5941a	0	0	1	0	0	1	0	0	0	B
5941b	0	0	1	0	0	1	0	0	0	B
5943a	1	0	1	0	0	1	0	0	0	DL
5943b	1	0	1	0	0	1	0	0	0	B
5944a	1	0	1	0	0	1	0	0	0	B
5947a	0	0	1	0	0	1	0	1	0	B
5952a	0	0	1	0	0	1	0	0	0	B
5952b	0	0	1	0	0	1	0	0	0	B
5956a	1	0	1	0	0	1	0	0	0	B
5960a	1	0	1	0	0	1	0	0	0	B
5964a	0	0	1	0	0	1	0	0	0	B
5964b	0	0	1	0	0	1	0	0	0	DL
5965a	1	0	1	1	0	1	0	0	0	B
5965b	1	0	1	1	0	1	0	0	0	B
5966a	1	0	1	0	0	1	0	1	0	B
5968a	0	0	1	0	0	1	1	0	0	B
5970a	0	0	1	0	0	1	0	1	0	B
5975a	0	0	1	0	0	1	0	0	0	B
5975b	0	0	1	0	0	1	0	0	0	B
5976a	1	0	1	1	0	1	0	0	0	B
5976b	1	0	1	1	0	1	0	0	0	B
5977a	0	0	1	0	0	1	0	0	0	B
5978a	1	0	1	1	0	1	1	0	0	B
5978b	0	0	1	1	0	1	0	0	0	DL
5979a	1	0	1	0	0	1	1	1	0	B
5982a	0	0	1	0	0	1	1	0	0	B
5983a	0	0	1	0	0	1	0	0	0	B
5983b	0	0	1	0	0	1	0	0	0	B
5986a	0	0	1	0	0	1	0	0	0	DL
5987a	1	0	1	0	0	1	0	0	0	B
5988a	0	0	1	0	0	1	1	0	0	B
5989a	0	0	1	0	0	1	0	1	0	B
5990a	1	0	1	0	0	1	1	0	0	B
5991a	0	0	1	0	0	1	1	0	0	B
5992a	0	0	1	0	0	1	0	1	0	B
5996a	0	0	1	0	0	1	0	1	0	B
5996b	0	0	1	0	0	1	1	0	0	DL
6000a	1	0	1	0	0	1	0	0	0	B
6006a	0	0	1	0	0	1	0	0	0	B
6006b	0	0	1	0	0	1	0	0	0	B
6007a	1	0	1	1	0	1	0	0	0	B
6007b	1	0	1	1	0	1	0	0	0	B
6014a	0	0	1	0	0	1	0	0	0	B
6014b	0	0	1	0	0	1	0	0	0	B
6015a	0	0	1	0	0	1	0	1	0	B
6017a	0	0	1	0	0	1	0	0	0	B
6017b	0	0	1	0	0	1	0	0	0	B
6020a	0	0	1	0	0	1	0	1	0	B
6022a	0	0	1	0	0	1	0	1	0	B
6028a	1	0	1	0	0	1	0	0	0	DL
6030a	1	0	1	0	0	0	0	1	0	B
6032a	1	0	1	0	0	0	0	1	0	B
6035a	1	0	1	1	0	1	0	0	0	B
6035b	1	0	1	1	0	1	0	0	0	B
6037a	1	0	1	1	0	1	0	0	0	B
6037b	1	0	1	0	0	1	0	0	0	B
6038a	1	0	1	0	0	1	0	0	0	B
6041a	1	0	1	0	0	1	0	0	0	B
6044a	1	0	1	0	0	1	0	0	0	B
6045a	0	0	1	0	0	1	0	0	0	B
6045b	0	0	1	0	0	1	0	0	0	B
6050a	1	0	1	0	0	1	0	0	0	DL
6051a	1	0	1	0	0	1	0	0	0	B
6052a	1	0	1	0	0	1	0	0	0	B
6053a	1	0	1	0	0	1	0	0	0	B
6054a	0	0	1	0	0	1	0	0	0	B
6056a	0	0	1	0	0	1	1	0	0	DL
6056b	0	0	1	0	0	1	0	1	0	DL
6060a	1	0	1	0	0	1	0	0	0	B
6061a	1	0	1	0	0	1	0	0	0	B
6065a	0	0	1	0	0	1	1	0	0	DL
6065b	0	0	1	0	0	1	0	0	0	B
6068a	1	0	1	0	0	0	1	0	0	B
6072a	1	0	1	0	0	0	1	0	0	B
6075a	0	0	1	0	0	1	0	0	1	DL
6077a	1	0	1	1	0	1	0	0	0	B
6077b	0	0	1	1	0	1	0	0	0	B
6080a	0	0	1	0	0	1	0	0	0	DL
6082a	0	0	1	0	0	1	0	0	0	DL
6083a	0	0	1	0	0	1	0	0	0	B
6083b	0	0	1	0	0	1	0	0	0	B
6084a	0	0	1	0	0	1	0	1	0	DL
6084b	0	0	1	0	0	1	1	0	0	DL
6085a	0	0	1	0	0	1	0	0	0	DL
6085b	0	0	1	0	0	1	0	0	0	DL
6086a	1	0	1	1	0	1	0	0	0	B
6086b	1	0	1	1	0	1	0	0	0	B
6088a	1	0	1	0	0	1	0	0	0	B
6092a	0	0	1	0	0	1	0	1	0	DL
6093a	0	0	1	0	0	1	0	1	1	B
