pair_ID	GoldLabel	complexCtxs	contraCost	VER	ANTIVER	AVER	EQUALS	SUPER	SUB	DIS	GKR4NLILabel
4790a	N	1	0	1	0	0	1	0	0	0	N
4793a	E	0	0	1	0	0	1	0	1	0	E
4794a	C	1	0	1	1	0	1	0	0	0	C
4794b	C	1	0	1	1	0	1	0	0	0	C
4795a	E	0	0	1	0	0	1	0	0	0	E
4795b	E	0	0	1	0	0	1	0	0	0	E
4796a	C	1	0	1	0	0	1	0	0	0	C
4796b	C	1	0	1	1	0	1	0	0	0	C
4797a	E	0	0	1	0	0	1	0	0	0	N
4798a	C	1	0	1	0	0	1	0	0	0	C
4798b	C	1	0	1	0	0	1	0	0	0	C
4799a	N	0	0	1	0	0	1	1	0	0	N
4800a	N	0	0	1	1	0	1	0	0	0	N
4802a	E	0	0	1	0	0	1	0	0	0	E
4802b	E	0	0	1	0	0	1	0	0	0	E
4805a	E	0	0	1	0	0	1	0	0	0	E
4805b	E	0	0	1	0	0	1	0	0	0	E
4806a	C	1	0	1	0	0	1	0	0	0	C
4806b	C	1	0	1	1	0	1	0	0	0	C
4807a	N	0	0	1	0	0	1	0	0	0	E
4808a	N	1	0	1	0	0	1	0	0	0	N
4810a	N	1	0	1	0	0	1	0	0	0	N
4811a	N	1	0	1	0	0	1	0	0	0	N
4812a	C	1	0	1	0	0	1	0	0	0	N
4812b	C	1	0	1	1	0	1	0	0	0	N
4813a	N	1	0	1	0	0	1	0	0	0	N
4815a	E	0	0	1	0	0	1	0	1	0	E
4817a	E	0	0	1	0	0	1	0	0	0	E
4817b	E	0	0	1	0	0	1	0	0	0	E
4819a	N	0	0	1	0	0	1	1	0	0	N
4820a	N	1	0	1	1	0	1	0	0	0	N
4821a	N	0	0	1	0	0	1	0	0	0	N
4822a	N	1	0	1	1	0	1	1	0	0	N
4825a	C	1	0	1	1	0	1	0	0	0	C
4825b	C	1	0	1	1	0	1	0	0	0	C
4826a	E	0	0	1	0	0	1	0	1	0	E
4832a	E	0	0	1	0	0	1	0	1	0	E
4836a	N	0	0	1	0	0	1	0	1	0	E
4839a	N	0	0	1	0	0	1	1	0	0	N
4842a	E	0	0	1	0	1	1	0	1	0	E
4842b	E	0	0	1	0	1	1	0	0	0	E
4847a	N	1	0	1	1	0	1	0	0	0	N
4848a	N	0	0	1	0	0	1	1	0	0	N
4849a	N	0	0	1	1	0	1	0	0	0	N
4853a	E	0	0	1	0	0	1	0	0	0	E
4853b	E	0	0	1	0	0	1	0	0	0	E
4855a	N	0	0	1	0	0	1	1	0	0	N
4857a	N	0	0	1	0	0	1	1	0	0	N
4858a	N	0	0	1	1	0	1	1	0	0	N
4859a	N	0	0	1	0	0	1	1	0	0	N
4863a	C	0	0	1	1	0	1	0	0	0	C
4863b	C	0	0	1	1	0	1	0	0	0	C
4867a	N	1	0	1	0	0	0	0	0	1	N
4869a	N	0	0	1	0	0	1	1	0	0	N
4869b	E	0	0	1	0	0	1	0	1	0	E
4872a	C	1	0	1	1	0	1	0	0	0	C
4872b	C	1	0	1	1	0	1	0	0	0	C
4874a	N	0	0	1	1	0	1	0	1	0	N
4877a	N	0	0	1	0	0	1	1	0	0	N
4879a	C	0	0	1	1	0	1	0	0	0	C
4879b	C	1	0	1	1	0	1	0	0	0	C
4880a	N	0	0	1	0	0	1	0	0	0	N
4881a	C	1	0	1	1	0	1	0	0	0	C
4881b	C	1	0	1	1	0	1	0	0	0	C
4882a	N	0	0	1	0	0	1	1	0	0	N
4883a	C	0	0	1	1	0	1	1	0	0	C
4885a	N	1	0	1	1	0	1	1	0	0	N
4886a	E	0	0	1	0	0	1	0	1	0	E
4888a	C	1	0	1	1	0	1	0	0	0	C
4888b	C	0	0	1	1	0	1	0	0	0	C
4898a	E	0	0	1	0	0	1	0	1	0	E
4900a	N	1	0	1	0	0	0	0	0	1	N
4901a	N	0	0	1	1	0	0	0	0	1	N
4903a	N	1	0	1	1	0	1	0	0	0	N
4905a	N	0	0	1	0	0	1	0	1	0	E
4911a	N	0	0	1	0	0	0	1	0	0	N
4912a	N	0	0	0	0	0	0	0	0	0	N
4913a	N	0	0	0	0	0	0	0	0	0	N
4918a	N	1	0	1	0	0	1	1	0	0	N
4919a	N	1	0	1	0	0	1	0	0	0	C
4919b	C	1	0	1	0	0	1	0	0	0	C
4921a	C	1	0	1	0	0	1	0	0	0	C
4921b	C	1	0	1	1	0	1	0	0	0	C
4926a	C	1	0	1	1	0	1	0	0	0	C
4926b	C	1	0	1	1	0	1	0	0	0	C
4928a	N	1	0	1	0	0	1	0	0	0	N
4929a	N	1	0	1	0	0	1	0	0	0	N
4932a	N	0	0	1	0	0	1	0	0	0	N
4933a	N	1	0	1	0	0	1	0	0	0	N
4937a	N	0	0	1	0	0	1	0	0	0	E
4938a	N	0	0	1	0	0	1	0	1	0	E
4940a	N	0	0	1	0	0	1	1	0	0	N
4940b	C	0	0	1	0	0	1	0	1	0	E
4941a	E	0	0	1	0	0	1	0	1	0	N
4942a	N	1	0	1	0	0	1	0	0	0	N
4942b	C	1	0	1	0	0	1	0	0	0	N
4944a	E	0	0	1	0	0	1	0	1	0	E
4946a	C	1	0	1	1	0	1	0	0	0	C
4946b	C	1	0	1	1	0	1	0	0	0	C
4947a	N	0	0	1	0	0	1	1	0	0	N
4947b	E	0	0	1	0	0	1	0	1	0	E
4948a	C	1	0	1	0	0	1	0	0	0	C
4948b	C	1	0	1	1	0	1	0	0	0	C
4949a	N	0	0	1	0	0	1	1	1	0	N
4950a	N	1	0	1	1	0	0	0	1	0	N
4951a	N	0	0	1	0	0	1	1	1	0	N
4953a	N	0	0	1	0	0	1	1	1	0	N
4954a	E	0	0	1	0	0	1	0	0	0	E
4959a	N	1	0	1	1	0	1	1	1	0	N
4964a	C	1	0	1	1	0	1	0	0	0	C
4964b	C	1	0	1	1	0	1	0	0	0	C
4965a	N	0	0	1	0	0	1	1	0	0	N
4965b	E	0	0	1	0	0	1	0	1	0	E
4967a	N	0	0	1	0	0	1	1	0	0	N
4968a	N	1	0	1	1	0	1	0	0	0	N
4970a	N	1	0	1	0	0	1	0	0	0	N
4971a	N	1	0	1	0	0	1	0	0	0	N
4974a	E	0	0	1	0	0	1	0	1	0	N
4975a	C	0	0	1	1	0	1	0	0	0	C
4975b	C	1	0	1	1	0	1	1	0	0	C
4977a	N	0	0	0	0	0	0	0	0	0	N
4978a	N	0	0	0	0	0	0	0	0	0	N
4981a	E	0	0	1	0	0	1	0	0	0	E
4981b	E	0	0	1	0	0	1	0	0	0	E
4982a	C	1	0	1	0	0	1	0	0	0	C
4982b	C	0	0	1	1	0	1	0	0	0	C
4985a	N	1	0	1	0	0	1	0	0	0	N
4989a	N	1	0	1	0	0	1	0	0	0	N
4990a	E	0	0	1	0	0	1	0	0	0	E
4990b	E	0	0	1	0	0	1	0	0	0	E
4991a	C	1	0	1	1	0	1	0	0	0	C
4991b	C	1	0	1	0	0	1	0	0	0	C
4992a	E	0	0	1	0	0	1	0	0	0	E
4992b	E	0	0	1	0	0	1	0	0	0	E
4996a	N	1	0	1	0	0	0	0	1	0	N
4997a	N	1	0	1	1	0	0	1	0	0	N
4998a	N	1	0	1	0	0	0	0	1	0	N
5002a	N	0	0	1	0	1	1	0	0	0	N
5005a	E	0	0	1	0	1	1	0	1	0	N
5007a	E	0	0	1	0	1	1	0	1	0	N
5011a	C	1	0	1	1	0	1	0	0	0	C
5011b	C	1	0	1	0	0	1	0	0	0	C
5012a	N	0	0	1	0	0	1	1	0	1	C
5014a	N	1	0	1	0	0	0	0	0	1	N
5015a	N	0	0	1	1	0	1	0	0	1	E
5017a	E	0	0	1	0	0	1	0	0	0	E
5017b	E	0	0	1	0	0	1	0	0	0	E
5018a	N	1	0	1	0	0	1	0	0	0	N
5022a	E	1	0	1	0	0	1	0	0	0	N
5023a	N	1	0	1	0	0	1	0	0	0	N
5024a	E	1	0	1	0	0	1	0	0	0	N
5024b	E	1	0	1	0	0	1	0	0	0	N
5025a	N	1	0	1	0	0	1	0	0	0	N
5026a	N	1	0	1	0	0	1	0	0	0	N
5027a	E	1	0	1	0	0	1	0	0	0	N
5031a	C	1	0	1	1	0	1	0	0	0	C
5031b	C	1	0	1	1	0	1	0	0	0	C
5032a	N	0	0	1	0	0	1	0	0	0	E
5033a	E	0	0	1	0	0	1	0	0	0	E
5033b	E	0	0	1	0	0	1	0	0	0	E
5037a	C	1	0	1	1	0	1	0	0	0	C
5037b	C	1	0	1	1	0	1	0	0	0	C
5039a	E	0	0	1	0	0	1	0	1	0	E
5040a	C	0	0	1	1	0	1	0	0	0	C
5040b	C	1	0	1	1	0	1	0	0	0	C
5045a	N	0	0	1	0	0	1	1	0	1	C
5046a	N	0	0	1	1	0	1	0	0	1	E
5048a	E	0	0	1	0	0	1	0	0	0	E
5048b	E	0	0	1	0	0	1	0	0	0	E
5049a	C	1	0	1	1	0	1	0	0	0	C
5049b	C	1	0	1	1	0	1	0	0	0	C
5050a	E	0	0	1	0	1	1	0	0	0	E
5050b	E	0	0	1	0	1	1	0	0	0	E
5053a	N	1	0	1	1	0	1	0	0	0	N
5056a	N	1	0	1	0	0	1	0	0	0	N
5058a	C	0	0	1	1	0	1	0	0	0	C
5058b	C	1	0	1	1	0	1	0	0	0	C
5060a	C	1	0	1	1	0	1	0	0	0	C
5060b	C	1	0	1	0	0	1	0	0	0	C
5064a	C	0	0	1	1	0	1	0	0	0	C
5064b	C	1	0	1	1	0	1	1	0	0	C
5072a	N	1	0	1	0	0	0	0	0	1	N
5073a	N	1	0	1	0	0	0	0	0	1	N
5074a	N	1	0	1	0	0	0	0	0	1	N
5078a	C	1	0	1	1	0	1	0	0	0	C
5078b	C	1	0	1	0	0	1	0	0	0	C
5079a	N	0	0	1	0	0	1	0	0	1	N
5080a	N	1	0	1	1	0	0	0	0	1	N
5081a	N	0	0	1	0	0	1	0	0	1	N
5083a	N	0	0	1	0	0	1	0	0	1	N
5085a	C	1	0	1	1	0	1	0	0	0	C
5085b	C	1	0	1	0	0	1	0	0	0	C
5086a	C	0	0	1	0	0	1	0	0	0	N
5089a	N	0	0	1	0	0	0	1	0	0	N
5091a	N	1	0	1	0	0	1	0	0	0	N
5092a	N	1	0	1	0	0	1	0	0	0	N
5096a	N	0	0	1	0	0	1	1	0	0	N
5097a	N	1	0	1	0	0	0	0	0	1	N
5100a	N	0	0	1	1	0	1	0	0	0	N
5102a	E	0	0	1	0	0	1	0	0	0	E
5102b	E	0	0	1	0	0	1	0	0	0	E
5105a	C	1	0	1	1	0	1	0	0	0	C
5105b	C	1	0	1	0	0	1	0	0	0	C
5107a	C	1	0	1	0	0	0	0	1	0	N
5107b	C	1	0	1	1	0	1	1	0	0	N
5109a	N	1	0	1	0	0	0	1	0	0	N
5114a	C	1	0	1	1	0	1	0	0	0	C
5114b	C	1	0	1	1	0	1	0	0	0	C
5115a	N	0	0	0	0	0	0	0	0	0	N
5116a	N	0	0	0	0	0	0	0	0	0	N
5117a	N	1	0	1	0	0	0	0	1	0	N
5121a	C	1	0	1	0	0	1	0	0	0	C
5121b	C	1	0	1	1	0	1	0	0	0	C
5123a	C	1	0	1	1	0	1	0	0	0	C
5123b	C	1	0	1	0	0	1	0	0	0	C
5124a	N	1	0	1	0	0	1	0	0	0	N
5125a	N	1	0	1	1	0	1	0	0	0	N
5127a	N	0	0	1	1	0	1	0	0	0	N
5133a	N	1	0	1	0	0	1	0	0	0	N
5134a	C	0	0	1	1	0	1	0	0	0	N
5134b	C	1	0	1	1	0	1	0	0	0	N
5135a	E	1	0	1	0	0	1	0	0	0	N
5136a	C	0	0	1	1	0	1	0	0	0	N
5137a	E	1	0	1	0	0	1	0	0	0	N
5139a	C	0	0	1	1	0	1	0	0	0	C
5139b	C	1	0	1	1	0	1	0	0	0	C
5141a	C	1	0	1	1	0	1	0	0	0	C
5141b	C	1	0	1	1	0	1	0	0	0	C
5142a	N	0	0	1	0	0	1	1	0	0	N
5145a	N	1	0	1	1	0	1	1	0	0	N
5147a	E	0	0	1	0	0	1	0	0	0	E
5147b	E	0	0	1	0	0	1	0	0	0	E
5149a	E	0	0	1	0	0	1	0	0	0	N
5149b	E	0	0	1	0	0	1	0	0	0	N
5153a	N	0	0	1	0	0	0	0	1	0	N
5154a	N	0	0	1	0	0	0	1	0	0	N
5155a	N	0	0	1	0	0	0	1	0	0	N
5160a	N	1	0	1	0	0	1	0	0	0	N
5161a	N	1	0	1	0	0	1	0	0	0	N
5163a	N	1	0	1	1	0	1	0	0	0	N
5166a	C	1	0	1	0	0	1	0	0	0	C
5166b	C	1	0	1	1	0	1	0	0	0	C
5167a	E	0	0	1	0	0	1	0	0	0	E
5167b	E	0	0	1	0	0	1	0	0	0	E
5169a	N	0	0	1	0	0	1	1	0	0	N
5171a	N	1	0	1	0	0	0	0	1	0	N
5175a	C	1	0	1	0	0	1	0	0	0	C
5175b	C	1	0	1	1	0	1	0	0	0	C
5176a	E	0	0	1	0	0	1	0	0	0	E
5176b	E	0	0	1	0	0	1	0	0	0	E
5177a	C	1	0	1	1	0	1	0	0	0	C
5177b	C	1	0	1	1	0	1	0	0	0	C
5178a	E	1	0	1	0	0	1	0	0	0	E
5186a	C	1	0	1	0	0	1	0	0	0	N
5186b	C	1	0	1	0	0	1	0	0	0	N
5187a	N	1	0	1	0	0	0	0	0	1	N
5189a	N	1	0	1	0	0	0	0	0	1	N
5191a	N	1	0	1	0	0	0	0	0	1	N
5195a	N	1	0	1	0	0	0	0	1	0	N
5195b	C	1	0	1	0	0	0	1	0	0	N
5197a	N	1	0	1	0	0	1	0	0	0	N
5198a	E	0	0	1	0	0	0	1	1	0	N
5199a	N	0	0	1	1	0	0	0	1	0	C
5201a	E	0	0	1	0	0	1	0	0	0	E
5201b	E	0	0	1	0	0	1	0	0	0	E
5204a	C	1	0	1	1	0	1	0	0	0	C
5204b	C	1	0	1	1	0	1	0	0	0	C
5208a	N	0	0	1	0	0	1	0	1	0	N
5212a	E	0	0	1	0	0	1	1	0	0	N
5215a	N	1	0	1	0	0	1	0	0	0	N
5216a	N	1	0	1	0	0	1	0	0	0	N
5219a	E	0	0	1	0	0	1	0	1	0	E
5220a	C	1	0	1	1	0	1	0	0	0	N
5220b	C	0	0	1	1	0	1	0	0	0	N
5223a	N	0	0	1	0	0	1	0	0	0	N
5225a	N	0	0	1	0	0	1	0	1	0	E
5226a	N	1	0	1	1	0	1	0	0	0	N
5227a	N	0	0	1	0	0	1	0	0	0	E
5231a	C	0	0	1	1	0	1	0	0	0	N
5231b	C	0	0	1	1	0	1	0	0	0	N
5232a	N	0	0	1	0	0	0	1	1	0	N
5234a	N	1	0	1	0	0	1	0	0	0	N
5236a	N	0	0	1	0	0	1	1	1	0	N
5238a	C	1	0	1	1	0	1	0	0	0	C
5238b	C	1	0	1	1	0	1	0	0	0	C
5239a	N	1	0	1	0	0	1	0	0	0	N
5242a	N	0	0	1	0	0	0	0	1	0	N
5244a	N	0	0	1	1	0	0	0	1	0	N
5246a	E	0	0	1	0	0	1	0	0	0	E
5246b	E	0	0	1	0	0	1	0	0	0	E
5247a	C	0	0	1	0	0	1	0	0	1	C
5247b	C	0	0	1	0	0	1	0	0	1	C
5248a	E	0	0	1	0	0	1	0	0	0	E
5248b	E	0	0	1	0	0	1	0	0	0	E
5249a	C	0	0	1	1	0	1	0	0	0	C
5249b	C	1	0	1	1	0	1	1	0	0	C
5251a	N	0	0	1	1	0	1	1	0	0	C
5253a	N	0	0	1	0	0	1	0	0	0	N
5254a	N	0	0	1	0	0	1	0	1	0	N
5258a	C	1	0	1	1	0	1	0	0	0	C
5258b	C	1	0	1	1	0	1	0	0	0	C
5260a	N	1	0	1	1	0	1	0	1	0	C
5260b	C	1	0	1	1	0	1	1	0	0	C
5261a	E	0	0	1	0	0	1	0	1	0	E
5262a	N	0	0	1	1	0	1	0	1	0	N
5263a	E	0	0	1	0	0	1	0	1	0	E
5264a	N	0	0	1	0	0	1	0	1	0	N
5267a	C	1	0	1	1	0	1	1	0	0	C
5267b	C	0	0	1	1	0	1	0	0	0	C
5269a	E	0	0	1	1	0	1	0	0	0	C
5269b	E	1	0	1	1	0	1	1	0	0	C
5276a	C	0	0	1	0	0	1	0	0	1	C
5276b	C	0	0	1	0	0	1	0	0	1	C
5277a	E	0	0	1	0	0	1	1	0	0	N
5277b	N	0	0	1	0	0	1	0	1	0	E
5278a	N	0	0	1	0	0	1	0	1	1	N
5282a	N	0	0	1	0	0	1	0	0	0	E
5282b	E	0	0	1	0	0	1	0	1	0	E
5288a	N	0	0	1	0	0	1	1	0	0	N
5288b	E	0	0	1	0	0	1	0	0	0	N
5291a	E	0	0	1	0	0	1	0	0	0	N
5294a	C	1	0	1	1	0	1	0	0	0	C
5294b	C	1	0	1	1	0	1	0	0	0	C
5296a	N	1	0	1	0	0	0	0	0	1	N
5298a	N	1	0	1	0	0	1	0	0	0	N
5303a	C	1	0	1	1	0	1	0	0	0	C
5303b	C	1	0	1	1	0	1	0	0	0	C
5304a	E	0	0	1	0	0	1	0	0	0	E
5304b	E	0	0	1	0	0	1	0	0	0	E
5306a	E	0	0	1	0	0	1	0	0	0	E
5306b	E	0	0	1	0	0	1	0	0	0	E
5311a	E	0	0	1	0	0	1	0	0	0	E
5311b	E	0	0	1	0	0	1	0	0	0	E
5313a	E	0	0	1	0	0	1	0	1	0	N
5314a	N	0	0	1	0	0	1	0	1	1	N
5317a	E	0	0	1	0	0	1	0	1	0	N
5318a	E	0	0	1	0	0	1	0	0	0	E
5318b	E	0	0	1	0	0	1	0	0	0	E
5319a	C	1	0	1	1	0	1	0	0	0	C
5319b	C	1	0	1	1	0	1	0	0	0	C
5321a	C	1	0	1	1	0	1	0	0	0	C
5321b	C	1	0	1	1	0	1	0	0	0	C
5324a	N	0	0	1	0	0	1	0	1	0	E
5325a	N	1	0	1	1	0	1	0	1	0	C
5327a	E	1	0	1	0	0	1	0	0	0	N
5327b	E	1	0	1	0	0	1	0	0	0	N
5334a	C	0	0	1	0	0	1	0	0	1	C
5334b	C	0	0	1	0	0	1	0	0	1	C
5338a	E	0	0	1	0	0	1	0	1	0	E
5340a	N	1	0	1	0	0	1	0	0	0	N
5341a	N	0	0	1	1	0	1	0	0	0	N
5342a	N	1	0	1	0	0	1	0	0	0	N
5347a	E	0	0	1	0	0	1	0	0	0	E
5347b	E	0	0	1	0	0	1	0	0	0	E
5348a	C	0	0	1	0	0	1	0	0	1	C
5348b	C	0	0	1	0	0	1	0	0	1	C
5350a	E	0	0	1	0	0	1	0	0	0	E
5351a	E	0	0	1	0	0	1	0	0	0	E
5356a	E	0	0	1	0	0	1	0	0	0	E
5356b	E	0	0	1	0	0	1	0	0	0	E
5357a	C	1	0	1	1	0	1	0	0	0	C
5357b	C	1	0	1	0	0	1	0	0	0	C
5358a	E	0	0	1	0	0	1	1	0	0	N
5358b	E	0	0	1	0	0	1	0	1	0	E
5359a	C	1	0	1	1	0	1	1	0	0	N
5359b	C	0	0	1	1	0	1	0	1	0	N
5361a	C	1	0	1	1	0	1	0	1	0	C
5361b	C	1	0	1	1	0	1	1	0	0	C
5362a	E	0	0	1	0	0	1	0	1	0	E
5369a	N	1	0	1	0	0	1	0	0	0	N
5370a	N	1	0	1	1	0	1	0	0	0	N
5372a	E	0	0	1	0	0	1	0	1	0	E
5376a	N	1	0	1	0	0	0	0	0	1	N
5377a	N	1	0	1	0	0	0	0	0	1	N
5378a	N	1	0	1	0	0	0	0	0	1	N
5379a	N	0	0	1	1	0	0	0	0	1	N
5380a	N	1	0	1	0	0	0	0	0	1	N
5383a	E	0	0	1	0	0	1	0	0	0	E
5383b	E	0	0	1	0	0	1	0	0	0	E
5385a	N	0	0	1	0	0	1	0	0	0	N
5387a	N	0	0	1	0	0	1	0	0	0	N
5389a	N	0	0	1	0	0	1	0	0	0	N
5391a	N	1	0	1	0	0	1	0	0	0	N
5391b	C	1	0	1	0	0	1	0	0	0	N
5393a	C	1	0	1	1	0	1	0	0	0	C
5393b	C	1	0	1	1	0	1	0	0	0	C
5395a	N	0	0	1	1	0	1	1	0	0	N
5397a	C	1	0	1	0	0	0	0	1	0	N
5397b	C	1	0	1	0	0	0	1	0	0	N
5398a	E	0	0	1	0	0	1	1	0	0	N
5399a	E	0	0	1	0	0	1	0	0	0	N
5399b	E	0	0	1	0	0	1	0	0	0	E
5401a	E	0	0	1	0	0	1	0	0	0	E
5401b	E	0	0	1	0	0	1	0	0	0	E
5404a	N	1	0	1	1	0	1	0	0	0	N
5405a	N	1	0	1	0	0	1	0	0	0	N
5406a	N	0	0	1	0	0	1	1	0	0	N
5407a	N	1	0	1	0	0	1	0	0	0	N
5409a	C	1	0	1	1	0	1	0	0	0	C
5409b	C	1	0	1	1	0	1	0	0	0	C
5411a	C	1	0	1	1	0	1	0	0	0	C
5411b	C	0	0	1	1	0	1	0	0	0	C
5415a	N	1	0	1	0	0	1	0	0	0	C
5419a	E	0	0	1	0	0	1	0	0	0	N
5423a	N	0	0	0	0	0	0	0	0	0	N
5426a	E	0	0	1	0	0	1	0	1	0	E
5427a	C	1	0	1	0	0	1	0	0	0	C
5427b	C	1	0	1	1	0	1	0	0	0	C
5429a	C	1	0	1	1	0	1	0	0	0	C
5429b	C	1	0	1	1	0	1	0	0	0	C
5432a	E	0	0	1	0	0	1	0	0	0	E
5432b	E	0	0	1	0	0	1	0	0	0	E
5434a	E	0	0	1	0	0	1	0	1	0	E
5435a	E	0	0	1	0	0	1	0	0	0	E
5436a	N	1	0	1	0	0	1	0	0	0	N
5437a	E	0	0	1	0	0	1	0	0	0	E
5437b	E	0	0	1	0	0	1	0	0	0	E
5439a	N	1	0	1	0	0	1	0	0	0	N
5440a	N	1	0	1	0	0	1	0	0	0	N
5443a	N	1	0	1	0	0	1	0	0	0	N
5446a	E	1	0	1	0	0	1	0	0	0	E
5446b	E	1	0	1	0	0	1	0	0	0	E
5447a	C	1	0	1	1	0	1	0	0	0	C
5447b	C	1	0	1	1	0	1	0	0	0	C
5449a	N	0	0	1	1	0	1	0	0	0	N
5455a	E	0	0	1	0	0	1	0	0	0	E
5455b	E	0	0	1	0	0	1	0	0	0	E
5456a	C	0	0	1	0	0	1	0	0	1	C
5456b	C	0	0	1	0	0	1	0	0	1	C
5457a	N	0	0	1	0	0	1	0	0	1	C
5458a	E	0	0	1	0	0	1	0	0	0	E
5458b	E	0	0	1	0	0	1	0	0	0	E
5459a	N	0	0	1	0	0	1	1	0	1	C
5460a	N	1	0	1	1	0	1	0	0	1	E
5462a	E	0	0	1	0	0	1	0	0	0	N
5463a	C	1	0	1	1	0	1	0	0	0	C
5463b	C	1	0	1	0	0	1	0	0	0	C
5464a	E	0	0	1	0	0	1	0	0	0	E
5464b	E	0	0	1	0	0	1	0	0	0	E
5466a	E	0	0	1	0	0	1	0	1	0	N
5466b	E	0	0	1	0	0	1	1	0	0	N
5467a	C	1	0	1	1	0	0	0	1	0	N
5467b	C	0	0	1	1	0	0	1	0	0	N
5468a	N	0	0	1	0	0	1	0	1	0	N
5471a	E	0	0	1	0	0	1	0	1	0	E
5474a	C	1	0	1	1	0	1	0	0	0	C
5474b	C	1	0	1	1	0	1	0	0	0	C
5476a	N	1	0	1	0	0	1	0	0	0	N
5477a	N	1	0	1	0	0	1	0	0	0	N
5478a	N	1	0	1	0	0	1	0	0	0	N
5480a	E	0	0	1	0	0	1	0	1	0	E
5483a	C	0	0	1	0	0	1	0	0	1	C
5483b	C	0	0	1	0	0	1	0	0	1	C
5487a	N	0	0	1	0	0	1	1	1	0	N
5489a	N	0	0	1	0	0	1	1	0	0	N
5489b	E	0	0	1	0	0	1	0	1	0	E
5491a	E	0	0	1	0	0	1	0	0	0	E
5491b	E	0	0	1	0	0	1	0	0	0	E
5492a	C	1	0	1	1	0	1	0	0	0	C
5492b	C	1	0	1	1	0	1	0	0	0	C
5495a	N	0	0	1	0	0	0	1	0	1	N
5496a	N	1	0	1	1	0	0	0	0	1	N
5497a	N	0	0	1	0	0	1	0	0	1	N
5500a	E	0	0	1	0	0	1	0	1	0	E
5501a	C	1	0	1	0	0	1	0	0	0	C
5501b	C	1	0	1	0	0	1	0	0	0	C
5502a	N	1	0	1	0	0	0	1	0	0	N
5503a	N	1	0	1	0	0	0	0	1	0	N
5504a	N	1	0	1	0	0	1	0	0	0	N
5505a	N	1	0	1	0	0	0	1	0	0	N
5507a	E	0	0	1	0	0	1	0	0	0	E
5507b	E	0	0	1	0	0	1	0	0	0	E
5510a	C	0	0	1	0	0	1	0	0	1	C
5510b	C	0	0	1	0	0	1	0	0	1	C
5512a	N	0	0	1	0	0	1	0	0	1	N
5513a	N	0	0	1	0	0	1	0	0	0	N
5514a	N	0	0	1	1	0	1	0	0	0	N
5518a	E	0	0	1	0	0	1	1	0	0	N
5520a	N	0	0	1	0	0	1	0	1	0	N
5521a	N	1	0	1	0	0	1	0	0	0	N
5521b	C	0	0	1	0	0	1	0	0	0	N
5522a	N	0	0	1	0	0	1	0	0	0	N
5523a	N	0	0	1	1	0	1	0	0	0	N
5525a	N	0	0	1	0	0	1	1	0	0	N
5525b	E	0	0	1	0	0	1	0	1	0	E
5526a	C	1	0	1	1	0	1	0	0	0	C
5526b	C	1	0	1	0	0	1	0	0	0	C
5530a	N	0	0	1	1	0	1	0	0	0	N
5531a	N	0	0	1	0	0	1	1	0	0	N
5532a	N	1	0	1	1	0	1	0	0	0	N
5533a	N	0	0	1	0	0	1	0	0	0	N
5534a	E	0	0	1	0	0	1	0	1	0	E
5535a	C	1	0	1	1	0	1	0	0	0	C
5535b	C	1	0	1	1	0	1	0	0	0	C
5537a	N	0	0	1	0	0	1	0	1	0	E
5537b	C	0	0	1	0	0	1	1	0	0	N
5538a	N	1	0	1	0	0	1	0	0	0	N
5545a	E	0	0	1	0	0	1	0	1	0	E
5546a	C	1	0	1	1	0	1	0	0	0	C
5546b	C	1	0	1	1	0	1	0	0	0	C
5548a	N	1	0	1	0	0	1	0	0	0	N
5549a	N	1	0	1	0	0	1	0	0	0	N
5552a	E	0	0	1	0	0	1	0	0	0	E
5553a	C	0	0	1	0	0	1	0	0	1	C
5553b	C	0	0	1	0	0	1	0	0	1	C
5554a	E	0	0	1	0	1	1	0	1	0	E
5555a	C	0	0	1	0	1	1	1	0	0	N
5555b	C	0	0	1	0	1	1	0	1	0	E
5556a	N	0	0	1	0	0	0	0	1	0	N
5558a	N	1	0	1	0	0	0	0	1	0	N
5560a	N	1	0	1	0	0	0	0	1	0	N
5561a	E	0	0	1	0	0	1	0	0	0	E
5561b	E	0	0	1	0	0	1	0	0	0	E
5563a	E	0	0	1	0	0	1	0	0	0	N
5565a	N	1	0	1	0	0	1	0	0	0	N
5568a	C	1	0	1	0	0	1	0	0	0	N
5568b	C	1	0	1	1	0	1	0	0	0	N
5569a	E	1	0	1	0	0	1	0	0	0	N
5575a	N	0	0	1	0	0	1	0	1	1	N
5580a	C	1	0	1	1	0	1	0	0	0	C
5580b	C	0	0	1	1	0	1	0	0	0	C
5582a	N	0	0	1	0	0	1	0	0	0	N
5584a	N	1	0	1	0	0	1	0	0	0	N
5586a	N	1	0	1	0	0	1	0	0	0	N
5587a	N	1	0	1	0	0	1	0	0	0	N
5591a	C	1	0	1	1	0	1	0	0	0	C
5591b	C	1	0	1	1	0	1	0	0	0	C
5593a	N	1	0	1	1	0	1	0	1	0	C
5595a	N	0	0	1	0	0	1	0	0	0	N
5602a	N	0	0	1	1	0	1	0	0	0	N
5604a	N	1	0	1	0	0	1	0	0	0	N
5607a	C	1	0	1	1	0	1	0	0	0	C
5607b	C	1	0	1	1	0	1	0	0	0	C
5608a	N	0	0	1	0	0	1	0	0	0	N
5609a	C	1	0	1	0	0	1	0	0	0	N
